time	status	via	script	note	pipeline_id	outfile	fileSize	ssearchClient	drsClient	wesClient
09/02/2020, 10:18:39	COMPLETED	sh	FASPScript5a.py	GDC query SB compute	ae773205-07a6-4cab-ad80-a7451adeb69d	case_b9c6c069-2a2b-4cc7-a398-dc45c132d979.txt	17403585150	BigQuerySearchClient	crdcDRSClient	samtoolsSBClient
09/02/2020, 10:18:40	COMPLETED	sh	FASPScript5a.py	GDC query SB compute	7db894b5-2482-4a23-b3c2-366890108905	case_eb93df3d-9e25-4e4c-9a5d-350f296e5acf.txt	17311398680	BigQuerySearchClient	crdcDRSClient	samtoolsSBClient
09/02/2020, 10:18:41	COMPLETED	sh	FASPScript5a.py	GDC query SB compute	c83cddc7-bf37-4eca-857a-1bac4e54c8ad	case_c462e422-eb8d-4daf-9897-2a9c6cbd783a.txt	15897657241	BigQuerySearchClient	crdcDRSClient	samtoolsSBClient
09/02/2020, 13:55:43	EXECUTOR_ERROR	WES	FASPScriptGWASa.py	GWAS	92dc5411-45d3-46c5-9975-eea955c2f886		19714312656	DiscoverySearchClient	bdcDRSClient	DNAStackWESClient
09/02/2020, 13:56:32	EXECUTOR_ERROR	WES	FASPScriptGWASa.py	GWAS	3e3f7916-4c3c-41fe-9364-89c397f04a69		19714312656	DiscoverySearchClient	bdcDRSClient	DNAStackWESClient
09/02/2020, 14:07:20	EXECUTOR_ERROR	WES	FASPScriptGWAS.py	GWAS	0908f664-6579-49fe-a10e-b9e684ad5371		19714312656	DiscoverySearchClient	bdcDRSClient	DNAStackWESClient
09/02/2020, 15:24:19	COMPLETE	sh	FASPScript4.py	One k query using Search and WES	f9dda7f3-de88-4cf1-8c3a-4ee1d1cdafed	HG01988_demo.txt	14752069285	DiscoverySearchClient	Gen3DRSClient	DNAStackWESClient
09/02/2020, 15:40:16	no id	sh	FASPScript7.py	JMJD1C query 	paste here	TCGA-02-2466.txt	15030040917	BigQuerySearchClient	crdcDRSClient	GCPLSsamtools
09/02/2020, 15:40:17	no id	sh	FASPScript7.py	JMJD1C query 	paste here	TCGA-02-2466.txt	15030040917	BigQuerySearchClient	crdcDRSClient	GCPLSsamtools
09/02/2020, 15:40:19	no id	sh	FASPScript7.py	JMJD1C query 	paste here	TCGA-H7-A6C4.txt	12558017712	BigQuerySearchClient	crdcDRSClient	GCPLSsamtools
09/02/2020, 15:52:00	COMPLETED	py	FASPScript8.py	double submit	275555d1-af67-4c89-89fe-643d8f967d38	case_b9c6c069-2a2b-4cc7-a398-dc45c132d979.txt	17403585150	BigQuerySearchClient	crdcDRSClient	samtoolsSBClient
09/02/2020, 15:52:01	no id	py	FASPScript8.py	double submit	paste here	case_b9c6c069-2a2b-4cc7-a398-dc45c132d979.txt	17403585150	BigQuerySearchClient	crdcDRSClient	GCPLSsamtools
09/02/2020, 15:52:02	COMPLETED	py	FASPScript8.py	double submit	487a79fc-c6b5-40f3-a946-ade35f97a513	case_eb93df3d-9e25-4e4c-9a5d-350f296e5acf.txt	17311398680	BigQuerySearchClient	crdcDRSClient	samtoolsSBClient
09/02/2020, 15:52:03	no id	py	FASPScript8.py	double submit	paste here	case_eb93df3d-9e25-4e4c-9a5d-350f296e5acf.txt	17311398680	BigQuerySearchClient	crdcDRSClient	GCPLSsamtools
09/02/2020, 15:52:03	COMPLETED	py	FASPScript8.py	double submit	8730df7c-a97a-458d-86a5-df8746e85504	case_c462e422-eb8d-4daf-9897-2a9c6cbd783a.txt	15897657241	BigQuerySearchClient	crdcDRSClient	samtoolsSBClient
09/02/2020, 15:52:04	no id	py	FASPScript8.py	double submit	paste here	case_c462e422-eb8d-4daf-9897-2a9c6cbd783a.txt	15897657241	BigQuerySearchClient	crdcDRSClient	GCPLSsamtools
09/07/2020, 13:57:29	no id	sh	FASPScript3.py	One k query using Search	paste here	HG03594_demo.txt	17019635647	DiscoverySearchClient	bdcDRSClient	GCPLSsamtools
09/07/2020, 13:57:31	no id	sh	FASPScript3.py	One k query using Search	paste here	HG03812_demo.txt	15652205549	DiscoverySearchClient	bdcDRSClient	GCPLSsamtools
09/07/2020, 13:57:33	no id	sh	FASPScript3.py	One k query using Search	paste here	HG03902_demo.txt	21218520656	DiscoverySearchClient	bdcDRSClient	GCPLSsamtools
09/07/2020, 14:06:14	no id	sh	FASPScript3.py	One k query using Search	paste here	HG03594_demo.txt	17019635647	DiscoverySearchClient	bdcDRSClient	GCPLSsamtools
09/07/2020, 14:06:15	no id	sh	FASPScript3.py	One k query using Search	paste here	HG03812_demo.txt	15652205549	DiscoverySearchClient	bdcDRSClient	GCPLSsamtools
09/07/2020, 14:06:16	no id	sh	FASPScript3.py	One k query using Search	paste here	HG03902_demo.txt	21218520656	DiscoverySearchClient	bdcDRSClient	GCPLSsamtools
09/07/2020, 22:54:13	EXECUTOR_ERROR	WES	FASPScriptGWAS.py	GWAS	72f21df7-88a4-4c27-b818-97a4275ef0cf		19714312656	DiscoverySearchClient	bdcDRSClient	DNAStackWESClient
09/08/2020, 10:07:41	Completed	sh	FASPScript2.py	Two sources	1.44773E+19	case_1b703058-e596-45bc-80fe-8b98d545c2e2.txt	23894757370	BigQuerySearchClient	crdcDRSClient	GCPLSsamtools
09/08/2020, 10:07:41	Completed	sh	FASPScript2.py	Two sources	6.56698E+18	case_a6edb6ca-ae9f-4da7-8ebe-92d83d2987fb.txt	24780292186	BigQuerySearchClient	crdcDRSClient	GCPLSsamtools
09/08/2020, 10:07:41	Completed	sh	FASPScript2.py	Two sources	7.28754E+18	case_a947a945-4721-45cc-bc45-13b8ea41c10e.txt	13953599843	BigQuerySearchClient	crdcDRSClient	GCPLSsamtools
09/08/2020, 10:07:43	Failed	sh	FASPScript2.py	Two sources	8.76249E+18	COPDGene_E87422.txt	23469590684	BigQuerySearchClient	bdcDRSClient	GCPLSsamtools
09/08/2020, 10:07:43	Completed	sh	FASPScript2.py	Two sources	8.65975E+18	COPDGene_P53571.txt	26807734956	BigQuerySearchClient	bdcDRSClient	GCPLSsamtools
09/08/2020, 10:07:45	Completed	sh	FASPScript2.py	Two sources	1.34037E+18	COPDGene_J94657.txt	22668245519	BigQuerySearchClient	bdcDRSClient	GCPLSsamtools
09/08/2020, 11:43:26	COMPLETED	sh	FASPScript9.py	Two dbGaP sources	9eb41a50-e427-4122-bc03-cfc966afa34c	2474312.txt	0	BigQuerySearchClient	sbcgcDRSClient	samtoolsSBClient
09/08/2020, 11:43:26	COMPLETED	sh	FASPScript9.py	Two dbGaP sources	e8a0a4bf-beac-434f-844f-732070eaed73	2473610.txt	0	BigQuerySearchClient	sbcgcDRSClient	samtoolsSBClient
09/08/2020, 11:43:26	COMPLETED	sh	FASPScript9.py	Two dbGaP sources	ac1bfaf1-83aa-4b46-adf2-0bfdd724d5f2	2474054.txt	0	BigQuerySearchClient	sbcgcDRSClient	samtoolsSBClient
09/08/2020, 11:43:28	Failed	sh	FASPScript9.py	Two dbGaP sources	2.58549E+18	593979.txt	0	BigQuerySearchClient	bdcDRSClient	GCPLSsamtools
09/08/2020, 15:16:01	Failed	sh	FASPScript9.py	Two dbGaP sources	2.69776E+17	597939.txt	0	BigQuerySearchClient	bdcDRSClient	GCPLSsamtools
09/08/2020, 15:57:20	Failed	sh	FASPScript9.py	Two dbGaP sources	4.84569E+18	593979.txt	0	BigQuerySearchClient	bdcDRSClient	GCPLSsamtools
09/08/2020, 15:57:22	Failed	sh	FASPScript9.py	Two dbGaP sources	1.5774E+19	598868.txt	0	BigQuerySearchClient	bdcDRSClient	GCPLSsamtools
09/08/2020, 15:57:23	Failed	sh	FASPScript9.py	Two dbGaP sources	5.50937E+18	597630.txt	0	BigQuerySearchClient	bdcDRSClient	GCPLSsamtools
09/08/2020, 16:23:56	COMPLETED	sh	FASPScript9.py	Two dbGaP sources	de0728be-cfba-4c99-a1b8-1c778bb2f606	2474312.txt	0	BigQuerySearchClient	sbcgcDRSClient	samtoolsSBClient
09/08/2020, 16:23:56	COMPLETED	sh	FASPScript9.py	Two dbGaP sources	fa8cd610-0dce-4db8-92bd-6c3c19ef87c8	2473610.txt	0	BigQuerySearchClient	sbcgcDRSClient	samtoolsSBClient
09/08/2020, 16:23:56	COMPLETED	sh	FASPScript9.py	Two dbGaP sources	7c9d9322-4650-484e-8ecf-354b157a1bca	2474054.txt	0	BigQuerySearchClient	sbcgcDRSClient	samtoolsSBClient
09/08/2020, 16:23:58	Failed	sh	FASPScript9.py	Two dbGaP sources	1.12621E+19	597939.txt	0	BigQuerySearchClient	bdcDRSClient	GCPLSsamtools
09/08/2020, 16:24:00	Failed	sh	FASPScript9.py	Two dbGaP sources	6.36645E+18	432160.txt	0	BigQuerySearchClient	bdcDRSClient	GCPLSsamtools
09/09/2020, 17:38:02	Completed	sh	FASPScript2.py	Two sources	1.58715E+19	case_b9c6c069-2a2b-4cc7-a398-dc45c132d979.txt	17403585150	BigQuerySearchClient	crdcDRSClient	GCPLSsamtools
09/09/2020, 17:38:04	Completed	sh	FASPScript2.py	Two sources	9.89483E+18	case_eb93df3d-9e25-4e4c-9a5d-350f296e5acf.txt	17311398680	BigQuerySearchClient	crdcDRSClient	GCPLSsamtools
09/09/2020, 17:38:05	Completed	sh	FASPScript2.py	Two sources	1.36011E+19	case_c462e422-eb8d-4daf-9897-2a9c6cbd783a.txt	15897657241	BigQuerySearchClient	crdcDRSClient	GCPLSsamtools
09/09/2020, 17:38:07	Failed	sh	FASPScript2.py	Two sources	1.44927E+19	COPDGene_C71930.txt	22401612328	BigQuerySearchClient	bdcDRSClient	GCPLSsamtools
09/09/2020, 17:38:09	Failed	sh	FASPScript2.py	Two sources	1.18856E+19	COPDGene_T80566.txt	24357023193	BigQuerySearchClient	bdcDRSClient	GCPLSsamtools
09/09/2020, 17:38:11	Failed	sh	FASPScript2.py	Two sources	2.33554E+18	COPDGene_W77942.txt	28153390801	BigQuerySearchClient	bdcDRSClient	GCPLSsamtools
09/09/2020, 21:03:09	COMPLETED	sh	FASPScript9.py	Two dbGaP sources	52a5f851-6af0-45b8-b611-ece62741778e	2474312.txt	0	BigQuerySearchClient	sbcgcDRSClient	samtoolsSBClient
09/09/2020, 21:03:09	COMPLETED	sh	FASPScript9.py	Two dbGaP sources	3abb0124-2894-4c19-a63e-ceb45c1777f3	2473610.txt	0	BigQuerySearchClient	sbcgcDRSClient	samtoolsSBClient
09/09/2020, 21:03:10	COMPLETED	sh	FASPScript9.py	Two dbGaP sources	2df6a5aa-fa6e-4a21-b85c-355061867a69	2474054.txt	0	BigQuerySearchClient	sbcgcDRSClient	samtoolsSBClient
09/09/2020, 21:03:12	Failed	sh	FASPScript9.py	Two dbGaP sources	1.43485E+19	593813.txt	0	BigQuerySearchClient	bdcDRSClient	GCPLSsamtools
09/09/2020, 21:03:14	Failed	sh	FASPScript9.py	Two dbGaP sources	7.58914E+18	434247.txt	0	BigQuerySearchClient	bdcDRSClient	GCPLSsamtools
09/09/2020, 21:03:16	Failed	sh	FASPScript9.py	Two dbGaP sources	1.49093E+18	594619.txt	0	BigQuerySearchClient	bdcDRSClient	GCPLSsamtools
09/10/2020, 12:20:57	COMPLETED	sh	FASPScript9.py	Two dbGaP sources	2f40c08e-5753-43a5-b92b-f2d648b23a0d	2474312.txt	0	BigQuerySearchClient	sbcgcDRSClient	samtoolsSBClient
09/10/2020, 12:20:58	COMPLETED	sh	FASPScript9.py	Two dbGaP sources	0d1bebbd-98ca-4672-be13-2447bd7b30d2	2473610.txt	0	BigQuerySearchClient	sbcgcDRSClient	samtoolsSBClient
09/10/2020, 12:20:59	COMPLETED	sh	FASPScript9.py	Two dbGaP sources	4af58013-c81a-4f3e-8b1a-12a5a1464415	2474054.txt	0	BigQuerySearchClient	sbcgcDRSClient	samtoolsSBClient
09/10/2020, 12:21:01	no id	sh	FASPScript9.py	Two dbGaP sources	paste here	593813.txt	0	BigQuerySearchClient	bdcDRSClient	GCPLSsamtools
09/10/2020, 12:21:03	no id	sh	FASPScript9.py	Two dbGaP sources	paste here	434247.txt	0	BigQuerySearchClient	bdcDRSClient	GCPLSsamtools
09/10/2020, 12:21:05	no id	sh	FASPScript9.py	Two dbGaP sources	paste here	594619.txt	0	BigQuerySearchClient	bdcDRSClient	GCPLSsamtools
09/11/2020, 10:26:04		sh	FASPScript4credited.py	One k query using Search and WES	beceddda-a9fb-41e9-992c-7b83dbfe6205	HG01988_demo.txt	14752069285	DiscoverySearchClient	Gen3DRSClient	DNAStackWESClient
